car_id,car_make,car_model,car_year,purchase_price,sale_price,purchase_date,sale_date,buyer_name,seller_name,profit
658,Volvo,V70,2003,74929.77,94368.93,5/24/2016,11/29/2008,Rochester Purnell,Luce Peasee,19439.16
659,Dodge,D350 Club,1993,15810.85,54669.62,4/30/2002,4/10/2009,Tyrone Duigenan,Raychel Draco,38858.77
660,Toyota,Tacoma Xtra,2003,86471.32,48950.89,1/17/2015,12/25/2016,Dody Mathelon,Daniele Hardistry,-37520.43
661,GMC,Safari,2002,63559.39,107837.28,7/7/2008,5/11/2002,Ibby Tigwell,Diarmid Babalola,44277.89
662,Suzuki,Vitara,2002,23664.44,45333.07,11/18/2002,9/28/2022,Orsola Ell,Matteo Spaule,21668.63
663,Volkswagen,Jetta,2009,84028.23,7078.76,2/22/2008,4/20/2014,Woodman Eatock,Lyndell Legister,-76949.47
664,Cadillac,XLR-V,2009,11269.72,32453.97,2/18/2007,10/19/2021,Yardley Charke,Claudio Readie,21184.25
665,Lexus,IS F,2009,95762.75,39256.32,8/25/2005,4/21/2011,Aimil Dirkin,Donall Allberry,-56506.43
666,Buick,LaCrosse,2006,26841.29,108982.14,3/21/2022,4/14/2008,Hilliard Cruz,Che Sapena,82140.85
667,Chevrolet,Avalanche,2010,66527.77,17707.43,4/14/2021,7/22/2000,Marcy Iapico,Berty Manklow,-48820.34
668,Mazda,Mazdaspeed 3,2012,36560.86,72829.73,9/14/2002,9/2/2017,Gabbey Lodder,Annalise Kilcullen,36268.87
669,Jeep,Patriot,2012,38980.22,108398.23,4/1/2002,10/5/2000,Wald Hindrich,Constanta Copes,69418.01
670,Land Rover,Defender,1992,6774.21,59240.16,3/9/2021,4/7/2020,Hobard Sparke,Fianna Purchall,52465.95
671,BMW,7 Series,2002,9662,115908.26,2/9/2006,12/25/2002,Wanids Lowe,Danni Dregan,106246.26
672,Chevrolet,G-Series G20,1994,79504.74,74112.49,7/7/2001,3/23/2019,Creighton Matyatin,Glenine Cucinotta,-5392.25
673,Nissan,Versa,2012,59660.77,6955.5,11/5/2010,7/20/2010,Marlee Bleything,Giffy Cordeau,-52705.27
674,Lincoln,Town Car,2006,5892.27,53653.75,10/6/2022,4/2/2000,Chantal Wadeling,Buffy Tocque,47761.48
675,Chrysler,300M,2001,79676.53,7602.35,5/28/2009,11/21/2007,Trenna Cronshaw,Rodi Dessaur,-72074.18
676,GMC,3500 Club Coupe,1998,23295.11,101970.69,7/13/2011,7/20/2019,Chuck Bilby,Raff Halgarth,78675.58
677,Infiniti,QX56,2009,29838.82,86728.78,3/21/2005,4/5/2016,Jenilee Howcroft,Gretta Mulqueen,56889.96
678,BMW,745,2005,52208.87,76116.02,8/24/2010,8/12/2000,Ivor Biesterfeld,Vinnie Maciocia,23907.15
679,Kia,Sedona,2011,76093.94,64240.41,4/17/2009,11/2/2000,Bartholomeus Dowtry,Dougie Pietraszek,-11853.53
680,Acura,TL,2007,87034.24,118684.4,11/14/2020,5/17/2001,Marius Djekic,Meris Lamble,31650.16
681,Chevrolet,Suburban 2500,2008,34093.93,74119.67,3/1/2012,3/16/2011,Maximo Eddowes,Charis Connew,40025.74
682,Cadillac,Allante,1993,63507.35,16518.5,1/29/2017,11/8/2010,Harli Scotter,Corissa Rudd,-46988.85
683,Kia,Sorento,2005,35357.79,97099.26,12/20/2020,7/18/2000,Amerigo Rosenfield,Gretta Begg,61741.47
684,Land Rover,Discovery,1997,17850.24,39040.95,11/8/2012,8/30/2007,Mandie Lambis,Agnes Wingeat,21190.71
685,Jeep,Cherokee,1998,84205.15,76706.74,7/22/2000,7/12/2012,Riley Walcher,Sadye Dayborne,-7498.41
686,Mitsubishi,Tredia,1988,71935.06,18526.56,10/1/2011,9/12/2014,Rhys Raffeorty,Dana Walworth,-53408.5
687,Jeep,Grand Cherokee,2011,52223.04,94848.23,9/6/2011,12/21/2012,Haywood Jossum,Flora Stute,42625.19
688,Buick,Century,1984,55981.34,7098.51,2/7/2001,12/10/2013,Tabbitha Elloit,Hermy Kienle,-48882.83
689,Lexus,GX,2004,39840.55,22684.68,2/14/2008,1/6/2009,Marissa Fury,Candis Tander,-17155.87
690,Pontiac,Firefly,1985,66137.43,63390.27,7/13/2008,5/15/2009,Falito Cantero,Clarabelle Chadburn,-2747.16
691,Mercedes-Benz,400SEL,1993,58597.59,66641.25,1/22/2022,9/27/2012,Ethelred Shipperbottom,Adrian Quail,8043.66
692,Toyota,Prius c,2012,19892.45,75820.13,12/11/2011,3/15/2001,Ingeborg Madgwich,Tricia Koeppe,55927.68
693,Mercedes-Benz,SLS AMG,2011,32900.88,9121.21,7/18/2004,2/8/2020,Nichole Skpsey,Katharyn O' Mulderrig,-23779.67
694,Volvo,XC70,2011,90425.03,100994.18,4/1/2002,5/10/2014,Addy Clewley,Lian McKean,10569.15
695,Toyota,FJ Cruiser,2010,79979.96,73911.1,6/3/2004,4/23/2005,Meris Illston,Binny Hotchkin,-6068.86
696,Plymouth,Voyager,1985,97391.71,12325.9,6/16/2001,5/16/2016,Mark Hovington,Bernardine Sacker,-85065.81
697,Mazda,626,1994,11166.06,89606.23,11/5/2006,5/9/2021,Rozanne Haslin,Leisha Hugk,78440.17
698,GMC,Savana 1500,1997,72830.06,46416.45,1/20/2008,3/17/2003,Roldan Gracewood,Ricki Piff,-26413.61
699,Subaru,Leone,1986,99208.09,8252.47,9/21/2004,10/19/2012,Reggi Ledger,Shelley Lush,-90955.62
700,GMC,Sierra,2012,37476.08,28280.52,4/24/2020,8/30/2016,Alvina Henker,Corena Bartel,-9195.56
701,Toyota,Camry Hybrid,2010,41284.12,27992.74,11/4/2000,9/18/2013,Myrtice Cornish,Tynan Matley,-13291.38
702,Chrysler,200,2011,58621.27,73501.5,10/22/2015,9/28/2020,Sabina Worts,Tedra Gibbins,14880.23
703,Pontiac,Parisienne,1985,12849.08,65160.55,1/13/2005,3/3/2021,Woody Stanway,Bettye Guion,52311.47
704,Dodge,Stratus,1997,85516.74,53865.75,12/10/2019,12/17/2019,Helenelizabeth McBrady,Alvie MacTimpany,-31650.99
705,Oldsmobile,Silhouette,1993,43358.56,60730.96,8/22/2006,11/24/2017,Rosalie Kauschke,Puff Robley,17372.4
706,Volvo,850,1996,63210.05,53675.53,1/26/2002,5/9/2016,Winonah Duckerin,Pepito Caso,-9534.52
707,Ford,F-Series,1989,67539.71,40679.52,7/3/2010,10/27/2013,Theda Bullent,Andreana Dicey,-26860.19
708,Chrysler,PT Cruiser,2006,76464.49,18595.55,12/1/2018,6/28/2010,Valery Bowditch,Janette Bryan,-57868.94
709,Pontiac,Turbo Firefly,1988,13782.13,16750.28,3/21/2005,4/20/2018,Sybilla Dorricott,Quintilla Devas,2968.15
710,BMW,Z4 M,2006,16087.22,28458.41,10/20/2022,5/7/2019,Diahann Teaz,Danika Walkley,12371.19
711,BMW,M3,2004,17434.8,64452.76,7/2/2020,9/10/2012,Maisie Aleksandrev,Bron Sharpless,47017.96
712,Rolls-Royce,Ghost,2012,13486.06,26834.4,1/20/2008,12/20/2021,Christine Thoresbie,Gale Lenthall,13348.34
713,Subaru,XT,1991,62027.16,24740.09,7/24/2017,1/5/2017,Aldrich Pinwell,Beitris Cawdron,-37287.07
714,Ford,Aerostar,1997,92428.53,24095.06,9/20/2014,7/25/2017,Benson Playfair,Lyndsay Shyres,-68333.47
715,Saturn,VUE,2008,14401.82,114774.67,1/21/2000,10/24/2005,Eleonore Bundy,Del Tarzey,100372.85
716,Pontiac,1000,1984,83008.23,75271.54,11/6/2002,5/29/2005,Ingamar Caskey,Aymer Rosenhaupt,-7736.69
717,Ford,Escape,2012,23339.57,39534.71,10/19/2017,4/8/2000,Concettina Duguid,Mariellen Heddon,16195.14
718,Nissan,Pathfinder,1993,21539.13,12667.41,7/7/2021,6/6/2000,Karalynn Anfossi,Rici Antat,-8871.72
719,Maserati,Spyder,1989,41093.79,100865.14,3/6/2005,12/3/2011,Drusilla Dart,Shay Crackett,59771.35
720,Chevrolet,Impala,2002,42993.8,60351.13,3/9/2002,4/15/2001,Loralie Banasik,Winne L' Estrange,17357.33
721,Chevrolet,Malibu,2009,19050.65,7032.08,6/1/2009,10/12/2015,Brander Capelow,Johanna Milner,-12018.57
722,Pontiac,GTO,1965,67091.65,105839.92,10/26/2005,1/24/2005,Hillery Trevan,Lauren Di Pietro,38748.27
723,GMC,Sonoma Club Coupe,1998,36695.46,104384.14,3/2/2002,4/20/2015,Revkah Kinver,Aloisia Stilling,67688.68
724,Chevrolet,Silverado 1500,2012,77954.4,25297.71,12/21/2001,9/10/2017,Luce Ardling,Vanya Gobbet,-52656.69
725,Oldsmobile,Cutlass Cruiser,1993,76731.89,10239.01,3/18/2019,9/21/2019,Germayne Skade,Christina Duckers,-66492.88
726,GMC,Suburban 1500,1993,43304.69,107288.96,8/17/2006,2/26/2011,Kimberly Blenkensop,Sim Pecht,63984.27
727,Volkswagen,Quantum,1984,23388.33,89499.71,8/7/2010,11/20/2019,Rudolph Leyman,Oberon Callander,66111.38
728,Geo,Metro,1994,83831.75,89569.13,12/29/2019,10/27/2004,Selig Matthiae,Tasha Letcher,5737.38
729,Acura,NSX,1995,31544.15,49482.98,5/11/2007,3/10/2012,Linn Crafter,Grannie Bellow,17938.83
730,Toyota,RAV4,2012,56254.71,8182.69,9/7/2015,1/18/2008,Sumner Jansson,Reynold Renackowna,-48072.02
731,Pontiac,Trans Sport,1992,63942.97,47896.99,2/15/2016,3/22/2018,Bee Ivanovic,Florian Victoria,-16045.98
732,Jeep,Liberty,2011,19333.6,95633.58,5/25/2009,12/27/2018,Myrvyn Jorgensen,Charis Gribben,76299.98
733,Buick,Roadmaster,1992,64711.21,109656.53,10/16/2009,8/19/2006,Chryste Rowdell,Lindsay Hoodspeth,44945.32
734,Ford,E-Series,1989,24794.05,100918.52,6/11/2018,10/29/2013,Violet Baythrop,Cher Bicknell,76124.47
735,Plymouth,Sundance,1994,43858.06,59308.61,1/3/2004,4/20/2007,Zarah Kedward,Ronny Szabo,15450.55
736,Jaguar,XJ Series,1999,58207.75,116576.42,9/15/2001,3/10/2015,Reed Gerish,Bryon Drakes,58368.67
737,Ford,Econoline E150,1996,93905.44,16220.05,3/13/2019,7/22/2016,Chadd de Guerre,Esther Whichelow,-77685.39
738,Honda,Civic,2007,13577.62,37625.78,12/14/2002,6/23/2006,Jareb Huot,Alikee Brake,24048.16
739,Ford,E-Series,1994,78885.74,7584.29,4/2/2011,1/3/2011,Laurens Andor,Killian O'Drought,-71301.45
740,Buick,Regal,1999,49667.57,72790.21,1/27/2003,4/12/2009,Randa Robbert,Teodor De Mico,23122.64
741,GMC,Canyon,2004,76499.79,8515.51,12/2/2008,8/18/2011,Loni Burrill,Northrop Bateson,-67984.28
742,Suzuki,Swift,1990,74952.3,25296.92,10/9/2022,7/18/2012,Reggy Simka,Ivory Conlaund,-49655.38
743,Plymouth,Grand Voyager,1995,71470.77,45799.49,12/16/2007,5/29/2007,Beniamino Zielinski,Trula Marde,-25671.28
744,Volkswagen,Passat,1999,11692.37,38467.37,8/21/2007,3/7/2006,Ebeneser Gail,Elfrieda Neame,26775
745,GMC,Yukon XL 2500,2010,31559.32,50673.61,5/16/2016,5/20/2022,Granthem Theakston,Der Tenby,19114.29
746,Oldsmobile,98,1994,46569.96,56469.68,12/18/2010,2/20/2020,Cristiano Luipold,Porty Visco,9899.72
747,Honda,Ridgeline,2006,81123.99,109330.08,5/11/2017,3/19/2005,Torrance Adriaan,Antone Francklyn,28206.09
748,Ford,LTD Crown Victoria,1987,37153.23,13835.64,9/28/2009,11/6/2010,Philippe Imison,Nikos Ivanikov,-23317.59
749,Jaguar,XK Series,2001,72226.16,9936.97,1/15/2015,5/30/2003,Pollyanna McGeorge,Gauthier Bicknell,-62289.19
750,Honda,Pilot,2011,6737.71,103007.23,6/2/2017,4/13/2021,Cass Pouck,Eadmund Wyldes,96269.52
751,Mitsubishi,Cordia,1988,46289.07,24686.77,1/8/2005,9/8/2010,Massimiliano Oscroft,Michale Braidford,-21602.3
752,Lincoln,Continental Mark VII,1988,45630.73,21071.32,7/20/2017,10/10/2012,Erinna Bolf,Val Gentzsch,-24559.41
753,BMW,3 Series,2012,23073.03,10835.25,2/13/2003,4/28/2020,Mycah Cowdery,Mayor Fricker,-12237.78
754,Nissan,Armada,2006,76266.67,83308.01,3/26/2017,10/29/2020,Michelle Rickeard,Phillipp Giraudel,7041.34
755,Volkswagen,GTI,1992,34308.17,24767.99,1/23/2020,4/19/2007,Dosi Charpin,Reese Nelthorp,-9540.18
756,Mercury,Marquis,1984,58713.6,105195.02,3/12/2004,11/13/2001,Devinne Beastall,Gayle Winterscale,46481.42
757,Mazda,B-Series Plus,2004,92452.64,16278.04,3/16/2010,2/23/2017,Ronny Huntall,Taber Romans,-76174.6
758,Chevrolet,Express,2012,67803.48,60664.47,8/31/2012,9/7/2008,Staci Dunaway,Duncan Janaway,-7139.01
759,Chevrolet,Avalanche 2500,2004,99631.2,99898.36,11/18/2002,10/1/2010,Doro Jerrems,Aldon Mont,267.16
760,Jeep,Cherokee,1994,60340.65,52154.89,6/8/2006,10/3/2019,Josee Leifer,Robb Reubbens,-8185.76
761,Chevrolet,Caprice,1994,43195.96,60219.21,5/7/2012,3/30/2016,Sianna Daile,Nikolas Dressell,17023.25
762,Chevrolet,Avalanche 1500,2006,24424.55,110144.58,2/21/2022,3/30/2004,Bartel Congreve,Isacco Swin,85720.03
763,Studebaker,Avanti,1962,67302.15,58485.36,3/21/2017,6/7/2003,Kippie De Simoni,Brina Geake,-8816.79
764,Dodge,Charger,1999,70879.94,100028.92,11/7/2000,6/2/2000,Patrick Steffans,Elden Cruden,29148.98
765,Buick,Park Avenue,1997,94660.11,11984.22,6/14/2022,7/5/2014,Ronnie Muscat,Heath Hurst,-82675.89
766,Chevrolet,Suburban 1500,2008,44469.54,72280.38,4/8/2003,4/12/2007,Britteny Acreman,Antons Varrow,27810.84
767,Mazda,Miata MX-5,2007,82527.33,35561.42,12/30/2006,7/10/2006,Sumner Lunge,Henrietta Capozzi,-46965.91
768,Suzuki,Swift,2001,39594.65,80665.21,3/18/2022,11/23/2008,Dorey Hallan,Ferris Ryan,41070.56
769,GMC,Suburban 1500,1999,75652.84,13030.6,9/14/2001,6/20/2017,Phip Glasson,Joella Wheeldon,-62622.24
770,Jaguar,S-Type,2006,73062.4,8880.28,8/20/2020,10/16/2020,Caddric Warrick,Glyn McAllan,-64182.12
771,Toyota,Sienna,2004,20348.51,70720.54,1/19/2020,10/8/2002,Emmie Give,Joane Mandal,50372.03
772,Nissan,Pathfinder,2005,42082.43,74623.06,4/25/2006,3/28/2011,Inger Sharrard,Francklin Calan,32540.63
773,GMC,Sierra Hybrid,2006,88417.36,15783.14,4/8/2018,4/15/2013,Arlene Squibe,Ban Aspy,-72634.22
774,Toyota,Avalon,1999,49194.02,116586.32,10/29/2006,11/7/2015,Carr Cosgreave,Liza Sotheron,67392.3
775,Nissan,NX,1993,67333.92,108474.03,5/30/2022,2/3/2022,Theo Nern,Chelsea Daenen,41140.11
776,Lexus,ES,1995,21900.63,44073.5,2/28/2010,7/11/2013,Norbie Tremble,Lynnea Tibalt,22172.87
777,Mercedes-Benz,SL-Class,1987,97583.86,119566.48,8/29/2013,3/6/2003,Ellerey McGhee,Greta Webb,21982.62
778,Ford,Aerostar,1991,41197.3,57181.63,8/24/2001,6/25/2008,Pancho Bussy,Yolane Snelgrove,15984.33
779,Mazda,CX-7,2010,10568.03,69384.31,7/1/2003,9/27/2011,Wainwright O'Brogane,Denney Baumber,58816.28
780,Dodge,Ram Van 2500,1999,84378.02,17176.78,12/12/2001,1/15/2015,Claudetta Macknish,Suzi Wolfenden,-67201.24
781,Mitsubishi,Outlander,2006,17995.15,70537.88,6/29/2003,3/7/2013,Ruttger Haresign,Edwina Paton,52542.73
782,Toyota,Sienna,2005,17161.37,110886.35,9/27/2004,5/26/2014,Cornie Mathiot,Devan Broseman,93724.98
783,Ford,LTD Crown Victoria,1988,17425.95,78510.63,7/15/2005,2/4/2020,Artair Rice,Morly Hartless,61084.68
784,Cadillac,Escalade,2011,86073.17,84386.45,12/4/2011,4/24/2011,Philippa Pau,Jacinda Norman,-1686.72
785,BMW,X5,2003,52469.1,12354.43,3/23/2003,12/27/2008,Jayme Massinger,Titos Moens,-40114.67
786,Chevrolet,Express 3500,1997,34140.87,50914.12,5/2/2005,2/5/2019,Gnni Fluger,Sela Dietz,16773.25
787,Pontiac,LeMans,1993,91513.8,45907.6,8/9/2020,8/30/2021,Carmelle Mahady,Raeann Skeath,-45606.2
788,Ford,E150,2005,44481.05,65122.99,2/18/2018,4/16/2021,Brok Winscum,Spike Pancost,20641.94
789,Maybach,57,2009,10707.77,71539.55,1/20/2008,9/8/2014,Willetta Nye,Rafa Kilbourn,60831.78
790,Ferrari,612 Scaglietti,2009,77442.18,38071.1,4/30/2019,10/13/2018,Ronda Cicconettii,Gabrila Saddleton,-39371.08
791,Toyota,Corolla,1993,67241.3,107085.97,7/14/2003,1/2/2011,Kristofor Sture,Brandy Marre,39844.67
792,Mercedes-Benz,SLK-Class,2009,37645.38,41185.41,11/2/2010,9/25/2014,Buffy Dencs,Kennith Pettiford,3540.03
793,Mazda,CX-7,2008,13475.45,118938.25,2/26/2015,8/12/2016,Dorie Meadley,Paulette Hablet,105462.8
794,Ford,Expedition,2012,22665.98,22986.74,12/7/2020,8/3/2019,Iolande Thynn,Marcel Gallehawk,320.76
795,Ford,Bronco II,1984,51722.43,32688.03,3/6/2015,12/23/2022,Polly Janic,Hendrika Moscrop,-19034.4
796,Toyota,Celica,2001,15447.3,37402.47,4/14/2015,5/6/2018,Aveline House,Caresa Dumphy,21955.17
797,Maserati,Spyder,2005,34028.1,82085.43,10/27/2006,5/10/2016,Darrel Abramamov,Moshe Gilhoolie,48057.33
798,Isuzu,Ascender,2006,22831.02,32747.84,4/5/2015,3/19/2013,Harp Fasset,Eryn Gabby,9916.82
799,Dodge,Ram Van 3500,2003,58369.9,44046.63,12/4/2003,3/26/2009,Willette Huegett,Hi Hurlston,-14323.27
800,Mitsubishi,Mirage,1984,29614.51,92282.28,4/25/2001,1/21/2021,Giustino Smye,Giselle Grover,62667.77
801,Infiniti,G,2008,25363.83,62603.42,4/17/2022,6/3/2017,Ingaberg Ainscough,Skye Baynam,37239.59
802,Ford,F-Series,1993,26879.18,118673.86,8/14/2001,9/28/2006,Kenn Monro,Carolina Gilluley,91794.68
803,Ford,Focus,2013,33487.63,106045.1,4/7/2008,6/6/2012,Simmonds Tudgay,Lucio Somerled,72557.47
804,Ford,Thunderbird,1972,68768.04,45498.36,4/20/2018,1/30/2010,Kaylyn Bishop,Ignace McEttigen,-23269.68
805,Infiniti,FX,2010,13270.34,54967.02,11/23/2014,5/14/2001,Nerissa Murdy,Grant Greene,41696.68
806,Cadillac,Escalade ESV,2006,95996.16,110134.8,1/12/2014,10/20/2003,Lidia Aitchinson,Maxie McCuaig,14138.64
807,Chevrolet,Corsica,1993,74726.23,56332.33,3/15/2001,12/28/2018,Nedi McBrearty,Cherilynn Darkins,-18393.9
808,Chevrolet,G-Series G20,1994,70343.77,38839.19,6/20/2003,8/7/2007,Lesya Risely,Kristoffer Ritelli,-31504.58
809,Mercury,Marauder,2003,58103.84,65340.69,11/10/2001,3/22/2012,Sydney Clipsham,Randie Sliney,7236.85
810,Cadillac,Catera,1997,71855.18,48582.82,7/2/2018,3/29/2022,Cora McClymont,Silvanus Axby,-23272.36
811,GMC,Savana 1500,2007,81392.95,87667.11,9/23/2009,6/1/2021,Devina Manes,Abbi Carlon,6274.16
812,Volkswagen,Passat,2008,38699.67,21518.14,7/17/2003,1/30/2013,Felike Battany,Alick Bleaden,-17181.53
813,Buick,Regal,1990,90537.24,112047.13,1/2/2010,6/7/2019,Roanne Abramin,Charo Eastabrook,21509.89
814,Ford,Econoline E250,1997,20311.64,119056.57,4/6/2021,5/29/2009,Alina Jeanesson,Ingrim Delle,98744.93
815,Mitsubishi,GTO,1994,91732.53,25560.56,3/18/2022,1/20/2012,Correy Mears,Anthiathia Tourne,-66171.97
816,Plymouth,Sundance,1992,48273.83,102442.98,9/14/2012,4/3/2018,Marchelle Meadus,Chandal Hasluck,54169.15
817,Ford,Mustang,1993,61417.09,98693.1,1/19/2021,9/11/2014,Sayer Thurborn,Galven Laurenceau,37276.01
818,Mercedes-Benz,SLR McLaren,2009,85658.31,29527.28,11/11/2008,10/5/2021,Gray Portigall,Phillis McRill,-56131.03
819,Pontiac,Grand Prix,1992,38115.74,104015.79,2/23/2020,4/28/2001,Ophelie McIlhone,Hilary Howerd,65900.05
820,GMC,Sonoma,2003,74086.72,90457.39,6/19/2002,8/11/2020,Trudey Sitwell,Kalvin Deddum,16370.67
821,Volvo,XC60,2011,7693.57,90016.89,6/20/2000,6/16/2000,Alayne Tows,Joel Clementel,82323.32
822,Mercedes-Benz,SL-Class,1991,86634.92,60448.59,12/3/2006,7/23/2012,Berthe Tousey,Lind Palmar,-26186.33
823,Ford,E150,2005,7086.95,21533.22,5/17/2022,2/23/2013,Marline De Ambrosi,Zilvia Philipson,14446.27
824,Ford,LTD Crown Victoria,1993,57814.66,112141.18,9/30/2000,6/30/2002,Clarissa Hullett,Spenser O'Hederscoll,54326.52
825,Toyota,Tacoma,1997,97640.8,52772.64,11/15/2006,2/11/2005,Roxanna Alcorn,Vale Sabathier,-44868.16
826,Ford,Econoline E250,1999,61468.59,37703.38,1/10/2000,3/22/2002,Phillipe Bearn,Boycey Nimmo,-23765.21
827,Subaru,Baja,2005,97670.5,46286.43,6/25/2006,10/13/2012,Erl Winfrey,Irwinn Pierrepont,-51384.07
828,Toyota,Camry,2000,49160.72,103696.62,9/5/2018,1/16/2012,Codie Desborough,Con Flecknell,54535.9
829,Pontiac,LeMans,1992,25466.54,118189.1,10/9/2008,6/22/2017,Carlie Ionn,Leona Overill,92722.56
830,Toyota,Echo,2002,72639.78,32058.98,1/19/2014,9/10/2022,August Ida,Rochester Alven,-40580.8
831,Porsche,911,1987,7823.09,109047.38,4/4/2018,9/22/2020,Chiarra Stoddart,Merrick Carriage,101224.29
832,Toyota,Previa,1997,12170.58,93352.16,8/23/2022,2/23/2017,Federica Condon,Bill Lissandrini,81181.58
833,Nissan,Quest,2000,92254.49,69791.22,1/7/2014,9/20/2000,Bria Blanche,Arty Harcourt,-22463.27
834,Pontiac,Grand Am,1985,59017.68,118298.42,9/15/2006,9/14/2018,Tammara Alejo,Ferdinanda Burdas,59280.74
835,Chevrolet,3500,1997,99506.53,109374.79,4/25/2016,12/27/2010,Kelcie Thorington,Zacharia Eberst,9868.26
836,Lexus,LS,1995,76229.69,70766.48,10/29/2009,2/7/2017,Glen Simo,Raine Ralph,-5463.21
837,Volvo,V50,2010,88549.04,77304.53,6/19/2012,8/28/2011,Francois Ector,Benni Wainman,-11244.51
838,Kia,Rondo,2007,13844.27,57601.23,4/10/2017,6/2/2017,Earle Kenewel,Kent Luscott,43756.96
839,Audi,A6,1996,23058.81,116945.73,1/17/2020,8/17/2014,Gracie Fenkel,Neils Brimman,93886.92
840,Porsche,911,1992,43026.77,106077.37,3/5/2016,11/19/2018,Mella Faull,Murray Dunsmore,63050.6
841,Toyota,Corolla,2012,66754.9,56037.4,12/4/2019,4/4/2016,Adham Pepis,Rickie Pigne,-10717.5
842,Ford,Mustang,2003,53707.44,75690.02,9/23/2007,5/29/2017,Ladonna Doman,Clementius Rive,21982.58
843,Honda,Accord,1991,76739.3,98781.12,4/25/2014,4/17/2022,Wandis Gribble,Fulton Gurney,22041.82
844,Toyota,RAV4,2010,29377.84,28855.56,2/16/2009,3/22/2010,Merrel Mc Caughen,Ellis Gosart,-522.28
845,Volkswagen,New Beetle,2004,9673.45,102204.37,5/5/2002,3/20/2018,Zollie Ginglell,Allix Corten,92530.92
846,Mitsubishi,Montero,1992,53039.42,60413.95,9/20/2008,7/24/2001,Quintilla Denyukhin,Ethan Jehaes,7374.53
847,BMW,525,2003,16991.18,87140.75,9/2/2003,3/30/2013,Dion Shildrick,Krysta Peachman,70149.57
848,Nissan,Quest,2002,70758.2,21709.9,7/26/2015,3/9/2021,Igor Mowsdill,Suzi Fazan,-49048.3
849,Lincoln,Continental,1997,74339.39,76820.57,12/18/2011,2/7/2011,Elia Farraway,Tiebout Eakly,2481.18
850,Pontiac,G3,2009,34549.99,15125.71,3/24/2007,8/22/2019,Kizzee Metheringham,Ryon Bickerdicke,-19424.28
851,Honda,Accord,1988,12130.47,90493.99,4/19/2006,1/30/2004,Brigit Rolls,Iona Trevithick,78363.52
852,Cadillac,Seville,1996,26894.42,67864.43,3/17/2012,4/29/2008,Egbert Carrell,Brina Boyat,40970.01
853,Ford,Econoline E250,1998,24069.47,72560.16,4/22/2008,6/28/2001,Alaric Rosnau,Wylma Stodart,48490.69
854,Mazda,Mazda6,2010,91968.06,43477.46,10/27/2022,4/23/2022,Mathew Wonfor,Merline Tranckle,-48490.6
855,Ford,F450,2010,24065.16,16357.77,8/23/2004,1/15/2021,Biron Pensom,Etti Bultitude,-7707.39
856,Cadillac,Escalade,2011,88649.05,95114.05,9/4/2011,8/8/2006,Consolata O'Neil,Sabrina Curado,6465
857,Jeep,Compass,2012,35129.15,74563.96,2/21/2014,8/7/2006,Glynnis Faro,Cristy Berg,39434.81
858,Pontiac,Firebird,2001,51353.22,119676.4,7/19/2011,12/11/2006,Kelley Elsmere,Ivy McTurlough,68323.18
859,Mitsubishi,Truck,1992,22715.22,65713.86,7/4/2022,12/28/2000,Gibby Cianelli,Mattie Burlingham,42998.64
860,Ford,E-Series,1989,66351.33,17761.49,2/5/2017,5/25/2004,Revkah Nolda,Bennie Blaise,-48589.84
861,Mitsubishi,Lancer,2010,54132.63,14199.27,3/15/2013,2/17/2006,Porter Cromar,Geoffrey Lorriman,-39933.36
862,Chevrolet,Impala,1996,55586.48,8321.66,7/13/2015,4/26/2000,Madelin Caslake,Tam Leedes,-47264.82
863,Ford,GT500,2008,5064.93,32088.51,3/13/2022,7/5/2017,Rozamond Daniells,Trace Towhey,27023.58
864,Hyundai,Scoupe,1992,75014.54,93577.46,3/5/2007,8/15/2013,Curry Malimoe,Elisha Strange,18562.92
865,Lincoln,Blackwood,2003,79782.12,95598.44,12/2/2010,9/16/2000,Alic Cicci,Tybie Blanc,15816.32
866,Cadillac,CTS-V,2009,35780.83,115295.37,10/7/2012,4/12/2002,Hale Nutbeam,Ada Sawyer,79514.54
867,Dodge,Dakota,1997,64473.32,111209.19,4/30/2019,6/28/2013,Brigham Emes,Adelle Castiblanco,46735.87
868,Mercedes-Benz,SLR McLaren,2007,26385.6,62111.23,8/4/2001,3/7/2013,Alvan Camplejohn,Eugine Tipple,35725.63
869,Mercedes-Benz,CLK-Class,2000,18028.28,82015.39,8/23/2011,2/8/2004,Royal Brouard,Malvina Henningham,63987.11
870,Honda,CR-V,1997,37472.56,55280.47,6/7/2007,12/19/2003,Keelby Sweetman,Genevieve Linger,17807.91
871,Lexus,SC,2003,99928.04,63656.29,8/17/2001,6/10/2011,Patric Potkins,Kristofer Abramchik,-36271.75
872,Ferrari,599 GTB Fiorano,2007,25798.05,54590.58,11/5/2008,11/1/2008,Lanni Nulty,Kayle Gunny,28792.53
873,BMW,Alpina B7,2007,86599.68,109684.62,5/2/2021,7/4/2018,Juline Hothersall,Adah Djekic,23084.94
874,Mercedes-Benz,W201,1993,32942.72,61328.3,5/21/2011,6/19/2005,Marmaduke Ashurst,Katherine Wince,28385.58
875,GMC,Savana 2500,2005,84683.59,18380.69,10/14/2012,10/30/2005,Edik Hemeret,Iain MacHoste,-66302.9
876,Isuzu,Axiom,2003,33285.6,67285.87,7/15/2013,8/17/2019,Giustina Ongin,Chevalier Hibbart,34000.27
